SubjectCode,Condition,IAF_Pre,IAF_Post,Hit,RT,Condition_seq,sham_seq,phase
14,A,11.23046875,11.23046875,1,367,S2,0,1.31543673303194
14,A,11.23046875,11.23046875,1,303,S2,0,1.19520517014656
14,A,11.23046875,11.23046875,1,324,S2,0,-2.94484117489137
14,A,11.23046875,11.23046875,1,304,S2,0,1.20782995240761
14,A,11.23046875,11.23046875,1,295,S2,0,-1.17146179072836
14,A,11.23046875,11.23046875,0,0,S2,0,0.0273189288219256
14,A,11.23046875,11.23046875,1,261,S2,0,0.975539128553079
14,A,11.23046875,11.23046875,1,299,S2,0,-0.71109176595923
14,A,11.23046875,11.23046875,1,355,S2,0,-0.828591761617609
14,A,11.23046875,11.23046875,0,0,S2,0,-0.321717795854447
14,A,11.23046875,11.23046875,1,327,S2,0,-1.76019661127478
14,A,11.23046875,11.23046875,0,0,S2,0,-2.25593223117037
14,A,11.23046875,11.23046875,1,351,S2,0,0.38801567889178
14,A,11.23046875,11.23046875,1,352,S2,0,-1.988769317864
14,A,11.23046875,11.23046875,1,428,S2,0,-1.8574137879485
14,A,11.23046875,11.23046875,1,275,S2,0,-2.22624915208393
14,A,11.23046875,11.23046875,1,452,S2,0,-1.96625823640191
14,A,11.23046875,11.23046875,1,373,S2,0,-1.8957572645571
14,A,11.23046875,11.23046875,1,322,S2,0,1.19004033771388
14,A,11.23046875,11.23046875,1,905,S2,0,-3.01192251048609
14,A,11.23046875,11.23046875,1,485,S2,0,-1.37305107654984
14,A,11.23046875,11.23046875,0,0,S2,0,0.0144891924630388
14,A,11.23046875,11.23046875,0,0,S2,0,1.27736997659701
14,A,11.23046875,11.23046875,1,521,S2,0,-1.48337954098085
14,A,11.23046875,11.23046875,0,0,S2,0,3.10947896212626
14,A,11.23046875,11.23046875,1,416,S2,0,0.608450987001104
14,A,11.23046875,11.23046875,1,394,S2,0,-1.45765035276655
14,A,11.23046875,11.23046875,1,673,S2,0,0.0575394907933222
14,A,11.23046875,11.23046875,1,422,S2,0,-0.375869502995541
14,A,11.23046875,11.23046875,1,373,S2,0,-3.00820987489291
14,A,11.23046875,11.23046875,1,421,S2,0,2.21247618826459
14,A,11.23046875,11.23046875,1,245,S2,0,-2.74178297303762
14,A,11.23046875,11.23046875,0,0,S2,0,3.04491304637063
14,A,11.23046875,11.23046875,0,0,S2,0,-0.215068970902482
14,A,11.23046875,11.23046875,1,360,S2,0,-1.08930185913907
14,A,11.23046875,11.23046875,1,410,S2,0,-1.39802773500861
14,A,11.23046875,11.23046875,1,459,S2,0,1.68654660079248
14,A,11.23046875,11.23046875,1,298,S2,0,2.82326149508562
14,A,11.23046875,11.23046875,0,0,S2,0,2.26244921461699
14,A,11.23046875,11.23046875,0,0,S2,0,1.38944328857053
14,A,11.23046875,11.23046875,1,373,S2,0,1.77115202601589
14,A,11.23046875,11.23046875,0,0,S2,0,0.647055682783696
14,A,11.23046875,11.23046875,0,0,S2,0,-0.664796943493663
14,A,11.23046875,11.23046875,1,325,S2,0,1.54232654523444
14,A,11.23046875,11.23046875,0,0,S2,0,1.61357278087319
14,A,11.23046875,11.23046875,0,0,S2,0,0.932783004896245
14,A,11.23046875,11.23046875,1,433,S2,0,2.19491728556005
14,A,11.23046875,11.23046875,0,0,S2,0,-3.0774745131431
14,A,11.23046875,11.23046875,1,438,S2,0,-2.06322121128884
14,A,11.23046875,11.23046875,0,0,S2,0,2.15608077131239
14,A,11.23046875,11.23046875,1,396,S2,0,-1.35646036634031
14,A,11.23046875,11.23046875,1,531,S2,0,-0.848097636486627
14,A,11.23046875,11.23046875,0,0,S2,0,-0.465155047044088
14,A,11.23046875,11.23046875,0,0,S2,0,0.105055626679163
14,A,11.23046875,11.23046875,0,0,S2,0,0.112230340874353
14,A,11.23046875,11.23046875,1,336,S2,0,0.308648937138679
14,A,11.23046875,11.23046875,0,0,S2,0,1.26304191219452
14,A,11.23046875,11.23046875,1,470,S2,0,0.766551499020884
14,A,11.23046875,11.23046875,0,0,S2,0,2.02967243233918
14,A,11.23046875,11.23046875,0,0,S2,0,1.15741242547617
14,A,11.23046875,11.23046875,1,599,S2,0,2.54694379892756
14,A,11.23046875,11.23046875,1,614,S2,0,-0.20589358002104
14,A,11.23046875,11.23046875,0,0,S2,0,-2.52333900111893
14,A,11.23046875,11.23046875,1,534,S2,0,2.63996116717806
14,A,11.23046875,11.23046875,0,0,S2,0,1.5801874222997
14,A,11.23046875,11.23046875,0,0,S2,0,2.97219116863217
14,A,11.23046875,11.23046875,0,0,S2,0,-0.666757094613248
14,A,11.23046875,11.23046875,1,558,S2,0,-2.03921659321844
14,A,11.23046875,11.23046875,1,483,S2,0,-2.34794469711241
14,A,11.23046875,11.23046875,0,0,S2,0,2.37378237474973
14,A,11.23046875,11.23046875,1,442,S2,0,-0.888406311731547
14,A,11.23046875,11.23046875,0,0,S2,0,2.45492475581896
14,A,11.23046875,11.23046875,1,543,S2,0,-1.49547384602852
14,A,11.23046875,11.23046875,1,380,S2,0,-2.0538084341613
14,A,11.23046875,11.23046875,1,439,S2,0,-0.916357997663341
14,A,11.23046875,11.23046875,1,380,S2,0,-2.66879261762066
14,A,11.23046875,11.23046875,1,313,S2,0,-1.59368158453999
14,A,11.23046875,11.23046875,1,271,S2,0,-0.769907593249299
14,A,11.23046875,11.23046875,1,518,S2,0,3.00732497923236
14,A,11.23046875,11.23046875,1,360,S2,0,3.13818882752004
14,A,11.23046875,11.23046875,1,312,S2,0,0.7566713804886
14,A,11.23046875,11.23046875,1,396,S2,0,-2.44021314349412
14,A,11.23046875,11.23046875,1,386,S2,0,1.27369457303879
14,A,11.23046875,11.23046875,1,349,S2,0,-0.228143066465414
14,A,11.23046875,11.23046875,1,442,S2,0,2.5444805753818
14,A,11.23046875,11.23046875,1,338,S2,0,2.8670618004349
14,A,11.23046875,11.23046875,1,416,S2,0,-2.53025761705736
14,A,11.23046875,11.23046875,1,536,S2,0,-0.200186454751733
14,A,11.23046875,11.23046875,1,555,S2,0,2.25900591926655
14,A,11.23046875,11.23046875,0,0,S2,0,-0.185094811604153
14,A,11.23046875,11.23046875,1,435,S2,0,-3.06954245166227
14,A,11.23046875,11.23046875,0,0,S2,0,-2.93348336784163
14,A,11.23046875,11.23046875,1,398,S2,0,0.405403162385625
14,A,11.23046875,11.23046875,1,533,S2,0,-0.720172744777653
14,A,11.23046875,11.23046875,0,0,S2,0,-2.21781359831274
14,A,11.23046875,11.23046875,1,392,S2,0,-1.89918670027775
14,A,11.23046875,11.23046875,1,378,S2,0,1.25020184514233
14,A,11.23046875,11.23046875,1,383,S2,0,3.01821550213907
14,A,11.23046875,11.23046875,0,0,S2,0,0.951123957798794
14,A,11.23046875,11.23046875,1,318,S2,0,-3.00274740844253
14,A,11.23046875,11.23046875,0,0,S2,0,-1.23768899838073
14,A,11.23046875,11.23046875,1,368,S2,0,-2.61411349213739
14,A,11.23046875,11.23046875,0,0,S2,0,-2.92037113166567
14,A,11.23046875,11.23046875,0,0,S2,0,-3.03936052068491
14,A,11.23046875,11.23046875,0,0,S2,0,-0.582128319487329
14,A,11.23046875,11.23046875,1,416,S2,0,2.81932459900956
14,A,11.23046875,11.23046875,0,0,S2,0,-1.88730860431484
14,A,11.23046875,11.23046875,1,430,S2,0,0.191677217728779
14,A,11.23046875,11.23046875,1,433,S2,0,3.02538962523925
14,A,11.23046875,11.23046875,1,513,S2,0,0.705483451599678
14,A,11.23046875,11.23046875,1,332,S2,0,-2.93372655009788
14,A,11.23046875,11.23046875,1,331,S2,0,1.59653789052585
14,A,11.23046875,11.23046875,1,310,S2,0,-0.911139300711119
14,A,11.23046875,11.23046875,0,0,S2,0,-0.403018883667247
14,A,11.23046875,11.23046875,1,492,S2,0,-1.5906950159729
14,A,11.23046875,11.23046875,0,0,S2,0,0.42916889966654
14,A,11.23046875,11.23046875,1,368,S2,0,0.689658712323169
14,A,11.23046875,11.23046875,1,336,S2,0,0.131325339261725
14,A,11.23046875,11.23046875,1,363,S2,0,-1.49520314118523
14,A,11.23046875,11.23046875,0,0,S2,0,2.34312201411307
14,A,11.23046875,11.23046875,1,469,S2,0,-2.61534771904912
14,A,11.23046875,11.23046875,0,0,S2,0,-1.91847432462389
14,A,11.23046875,11.23046875,1,570,S2,0,-2.91492866006216
14,A,11.23046875,11.23046875,1,867,S2,0,-0.141771462496433
14,A,11.23046875,11.23046875,0,0,S2,0,-3.02377693269166
14,A,11.23046875,11.23046875,1,370,S2,0,2.44875334434822
14,A,11.23046875,11.23046875,1,345,S2,0,0.949412478720309
14,A,11.23046875,11.23046875,1,649,S2,0,-1.934057254816
14,A,11.23046875,11.23046875,1,323,S2,0,2.65778175645041
14,A,11.23046875,11.23046875,0,0,S2,0,-0.537821550912706
14,A,11.23046875,11.23046875,0,0,S2,0,-0.0294523158668739
14,A,11.23046875,11.23046875,0,0,S2,0,-2.72544211988589
14,A,11.23046875,11.23046875,0,0,S2,0,0.924685777571493
14,A,11.23046875,11.23046875,0,0,S2,0,2.63007340551304
14,A,11.23046875,11.23046875,1,371,S2,0,-2.64281666292255
14,A,11.23046875,11.23046875,1,297,S2,0,-0.185034028535239
14,A,11.23046875,11.23046875,0,0,S2,0,2.71218846730599
14,A,11.23046875,11.23046875,0,0,S2,0,-1.86652403690035
14,A,11.23046875,11.23046875,0,0,S2,0,1.59704477765938
14,A,11.23046875,11.23046875,0,0,S2,0,1.54287276024429
14,A,11.23046875,11.23046875,0,0,S2,0,-2.72103185736023
14,A,11.23046875,11.23046875,1,522,S2,0,2.43731752677579
14,A,11.23046875,11.23046875,0,0,S2,0,-0.318259472731432
14,A,11.23046875,11.23046875,0,0,S2,0,-0.311222410131922
14,A,11.23046875,11.23046875,0,0,S2,0,-1.11573478936085
14,A,11.23046875,11.23046875,0,0,S2,0,-1.53256646646428
14,A,11.23046875,11.23046875,1,363,S2,0,1.80520146607536
14,A,11.23046875,11.23046875,1,348,S2,0,-0.513318767111161
14,A,11.23046875,11.23046875,1,303,S2,0,-0.0044628542438107
14,A,11.23046875,11.23046875,1,282,S2,0,-1.94663253687318
14,A,11.23046875,11.23046875,1,298,S2,0,0.640696829130995
14,A,11.23046875,11.23046875,0,0,S2,0,-2.55806058709036
14,A,11.23046875,11.23046875,1,274,S2,0,-1.54590186271309
14,A,11.23046875,11.23046875,1,270,S2,0,-0.785859786503628
14,A,11.23046875,11.23046875,1,251,S2,0,1.54593450960146
14,A,11.23046875,11.23046875,0,0,S2,0,-1.0861022507412
14,A,11.23046875,11.23046875,1,325,S2,0,-3.08867567382224
14,A,11.23046875,11.23046875,1,462,S2,0,-0.821554677789785
14,A,11.23046875,11.23046875,1,262,S2,0,-0.563983481639107
14,A,11.23046875,11.23046875,0,0,S2,0,2.39338651086173
14,A,11.23046875,11.23046875,1,319,S2,0,2.96610549733918
14,A,11.23046875,11.23046875,1,294,S2,0,-1.29785192118369
14,A,11.23046875,11.23046875,1,296,S2,0,-0.410672048232051
14,A,11.23046875,11.23046875,1,446,S2,0,0.851483331546909
14,A,11.23046875,11.23046875,1,292,S2,0,0.356539488308426
14,A,11.23046875,11.23046875,1,333,S2,0,-0.0144874182699504
14,A,11.23046875,11.23046875,0,0,S2,0,1.31148319906795
14,A,11.23046875,11.23046875,1,307,S2,0,-0.440138951662451
14,A,11.23046875,11.23046875,0,0,S2,0,1.38652206336122
14,A,11.23046875,11.23046875,1,331,S2,0,0.826504853321743
14,A,11.23046875,11.23046875,1,426,S2,0,-2.68602924962597
14,A,11.23046875,11.23046875,0,0,S2,0,-2.05045060503629
14,A,11.23046875,11.23046875,1,382,S2,0,2.98251362600454
14,A,11.23046875,11.23046875,0,0,S2,0,-1.84898996980054
14,A,11.23046875,11.23046875,1,398,S2,0,-0.460628416745142
14,A,11.23046875,11.23046875,1,367,S2,0,-2.14647496132305
14,A,11.23046875,11.23046875,1,407,S2,0,0.939654460229776
14,A,11.23046875,11.23046875,0,0,S2,0,-2.25943986502364
14,A,11.23046875,11.23046875,1,339,S2,0,-0.932423007363262
14,A,11.23046875,11.23046875,1,405,S2,0,0.0769194225220343
14,A,11.23046875,11.23046875,1,348,S2,0,0.650891891652842
14,A,11.23046875,11.23046875,1,343,S2,0,1.03187919600098
14,A,11.23046875,11.23046875,1,343,S2,0,-1.66203526531364
14,A,11.23046875,11.23046875,1,350,S2,0,-1.21770460069855
14,A,11.23046875,11.23046875,1,387,S2,0,-2.21659007970123
14,A,11.23046875,11.23046875,0,0,S2,0,2.56355033929573
14,A,11.23046875,11.23046875,0,0,S2,0,1.50260246913599
14,A,11.23046875,11.23046875,1,322,S2,0,2.26233434923976
14,A,11.23046875,11.23046875,1,365,S2,0,-1.18731374186933
14,A,11.23046875,11.23046875,1,304,S2,0,2.96995148554107
14,A,11.23046875,11.23046875,1,365,S2,0,-1.54863000034564
14,A,11.23046875,11.23046875,1,302,S2,0,2.10397728939467
14,A,11.23046875,11.23046875,1,381,S2,0,-0.466486396897548
14,A,11.23046875,11.23046875,1,290,S2,0,-2.28247052220422
14,A,11.23046875,11.23046875,1,267,S2,0,-0.765216950038296
14,A,11.23046875,11.23046875,1,309,S2,0,-2.89387649822373
14,A,11.23046875,11.23046875,1,378,S2,0,-0.435847643997547
14,A,11.23046875,11.23046875,1,302,S2,0,0.766969946091046
14,A,11.23046875,11.23046875,1,329,S2,0,-1.74043166644138
14,A,11.23046875,11.23046875,1,342,S2,0,-0.665763716709629
14,A,11.23046875,11.23046875,1,378,S2,0,-0.344118833586182
14,A,11.23046875,11.23046875,1,323,S2,0,-1.53075287866878
14,A,11.23046875,11.23046875,1,268,S2,0,-0.64259748725746
14,A,11.23046875,11.23046875,0,0,S2,0,-2.46031879039954
14,A,11.23046875,11.23046875,1,350,S2,0,2.69732828064965
14,A,11.23046875,11.23046875,0,0,S2,0,2.76514419707281
14,A,11.23046875,11.23046875,1,295,S2,0,0.633519118763257
14,A,11.23046875,11.23046875,0,0,S2,0,-2.50023489256904
14,A,11.23046875,11.23046875,1,300,S2,0,0.396131826923386
14,A,11.23046875,11.23046875,0,0,S2,0,0.65269969287998
14,A,11.23046875,11.23046875,1,355,S2,0,0.407839402397293
14,A,11.23046875,11.23046875,0,0,S2,0,-0.844364689512999
14,A,11.23046875,11.23046875,0,0,S2,0,0.417305112671559
14,A,11.23046875,11.23046875,1,413,S2,0,-3.09395138955213
14,A,11.23046875,11.23046875,0,0,S2,0,2.18836986023495
14,A,11.23046875,11.23046875,0,0,S2,0,-1.32038666443533
14,A,11.23046875,11.23046875,1,408,S2,0,-2.8862656475278
14,A,11.23046875,11.23046875,1,327,S2,0,2.7753024961417
14,A,11.23046875,11.23046875,0,0,S2,0,1.65001530733151
14,A,11.23046875,11.23046875,0,0,S2,0,2.5990062224223
14,A,11.23046875,11.23046875,1,401,S2,0,-2.67135603303136
14,A,11.23046875,11.23046875,0,0,S2,0,2.4271943114337
14,A,11.23046875,11.23046875,1,439,S2,0,0.802718940052888
14,A,11.23046875,11.23046875,1,409,S2,0,-1.9557645624045
14,A,11.23046875,11.23046875,0,0,S2,0,-1.38377872270599
14,A,11.23046875,11.23046875,1,387,S2,0,-1.69072612524838
14,A,11.23046875,11.23046875,1,667,S2,0,-1.86901539683901
14,A,11.23046875,11.23046875,0,0,S2,0,-1.86054557551775
14,A,11.23046875,11.23046875,1,458,S2,0,-0.348039514659057
14,A,11.23046875,11.23046875,0,0,S2,0,-1.72466354290381
14,A,11.23046875,11.23046875,1,436,S2,0,2.61588982278013
14,A,11.23046875,11.23046875,0,0,S2,0,0.422164067184234
14,A,11.23046875,11.23046875,0,0,S2,0,-2.71132746031555
14,A,11.23046875,11.23046875,1,472,S2,0,-0.820323454751562
14,A,11.23046875,11.23046875,1,359,S2,0,1.5773482551373
14,A,11.23046875,11.23046875,0,0,S2,0,1.7107398873735
14,A,11.23046875,11.23046875,1,553,S2,0,-1.42350528441683
14,A,11.23046875,11.23046875,0,0,S2,0,2.35776956539196
14,A,11.23046875,11.23046875,0,0,S2,0,0.981635094834558
14,A,11.23046875,11.23046875,1,396,S2,0,0.0465911812695257
14,A,11.23046875,11.23046875,0,0,S2,0,-1.95612924906355
14,A,11.23046875,11.23046875,0,0,S2,0,-0.128212300184704
14,A,11.23046875,11.23046875,1,406,S2,0,-3.01135455304565
14,A,11.23046875,11.23046875,0,0,S2,0,-1.37293684789931
14,A,11.23046875,11.23046875,0,0,S2,0,-0.484542625591879
14,A,11.23046875,11.23046875,1,367,S2,0,2.35372653481036
14,A,11.23046875,11.23046875,1,299,S2,0,-1.40886719832916
14,A,11.23046875,11.23046875,0,0,S2,0,-1.71905059506639
14,A,11.23046875,11.23046875,1,306,S2,0,-0.0118214138085055
14,A,11.23046875,11.23046875,0,0,S2,0,-0.509513152851556
14,A,11.23046875,11.23046875,1,339,S2,0,-0.69303437314906
14,A,11.23046875,11.23046875,0,0,S2,0,-0.247714628614912
14,A,11.23046875,11.23046875,1,1020,S2,0,3.02591778833711
14,A,11.23046875,11.23046875,1,505,S2,0,-0.739177812644045
14,A,11.23046875,11.23046875,0,0,S2,0,-2.92391169568919
14,A,11.23046875,11.23046875,1,521,S2,0,1.41687522072168
14,A,11.23046875,11.23046875,0,0,S2,0,0.608488883638261
14,A,11.23046875,11.23046875,1,344,S2,0,2.18733758332054
14,A,11.23046875,11.23046875,0,0,S2,0,3.13534086090685
14,A,11.23046875,11.23046875,1,372,S2,0,1.63278298282675
14,A,11.23046875,11.23046875,1,362,S2,0,2.89969838224762
14,A,11.23046875,11.23046875,0,0,S2,0,0.206011497681647
14,A,11.23046875,11.23046875,1,341,S2,0,-0.98260495361253
14,A,11.23046875,11.23046875,1,739,S2,0,1.85118263468164
14,A,11.23046875,11.23046875,1,338,S2,0,-1.15815112302985
14,A,11.23046875,11.23046875,1,285,S2,0,-1.90417925315381
14,A,11.23046875,11.23046875,1,342,S2,0,2.18852949083023
14,A,11.23046875,11.23046875,1,454,S2,0,1.38038568951213
14,A,11.23046875,11.23046875,1,434,S2,0,-0.872941537465558
14,A,11.23046875,11.23046875,1,328,S2,0,1.20782042838823
14,A,11.23046875,11.23046875,1,299,S2,0,2.5375834241335
14,A,11.23046875,11.23046875,0,0,S2,0,-2.60910157119234
14,A,11.23046875,11.23046875,1,307,S2,0,0.229603017687052
14,A,11.23046875,11.23046875,0,0,S2,0,1.55712513128751
14,A,11.23046875,11.23046875,1,354,S2,0,1.56684066021837
14,A,11.23046875,11.23046875,0,0,S2,0,0.442270350072941
14,A,11.23046875,11.23046875,0,0,S2,0,-2.37948839523358
14,A,11.23046875,11.23046875,1,487,S2,0,-1.61778006515089
14,A,11.23046875,11.23046875,1,393,S2,0,2.47395422107839
14,A,11.23046875,11.23046875,0,0,S2,0,0.910757670722478
14,A,11.23046875,11.23046875,0,0,S2,0,-1.09271153309573
14,A,11.23046875,11.23046875,0,0,S2,0,0.297584683261138
14,A,11.23046875,11.23046875,1,359,S2,0,-0.825699086630878
14,A,11.23046875,11.23046875,0,0,S2,0,2.76143691689689
14,A,11.23046875,11.23046875,1,392,S2,0,-0.375412354236318
14,A,11.23046875,11.23046875,1,343,S2,0,2.83675049220281
14,A,11.23046875,11.23046875,1,382,S2,0,-0.674900583900679
14,A,11.23046875,11.23046875,0,0,S2,0,-1.98658791362473
14,A,11.23046875,11.23046875,1,455,S2,0,-2.29598404800563
14,A,11.23046875,11.23046875,0,0,S2,0,-0.5939101235392
14,A,11.23046875,11.23046875,0,0,S2,0,-2.91128225358204
14,A,11.23046875,11.23046875,0,0,S2,0,2.9415809070739
14,A,11.23046875,11.23046875,0,0,S2,0,-1.263421490015
14,A,11.23046875,11.23046875,0,0,S2,0,-0.251667542377461
14,A,11.23046875,11.23046875,0,0,S2,0,-1.68585019398766
14,A,11.23046875,11.23046875,0,0,S2,0,2.97984835214961
14,A,11.23046875,11.23046875,1,307,S2,0,2.79828996068385
14,A,11.23046875,11.23046875,1,302,S2,0,1.36094913580488
14,A,11.23046875,11.23046875,1,303,S2,0,2.687550163884
14,A,11.23046875,11.23046875,1,276,S2,0,-0.88592770033586
14,A,11.23046875,11.23046875,1,274,S2,0,-2.00869503853167
14,A,11.23046875,11.23046875,0,0,S2,0,-2.56782745674947
14,A,11.23046875,11.23046875,1,392,S2,0,1.83612237170798
14,A,11.23046875,11.23046875,1,338,S2,0,0.837581718846199
14,A,11.23046875,11.23046875,0,0,S2,0,0.590470661061264
14,A,11.23046875,11.23046875,0,0,S2,0,-0.408434084432769
14,A,11.23046875,11.23046875,0,0,S2,0,0.608543096054743
14,A,11.23046875,11.23046875,1,394,S2,0,-1.01922899551742
14,A,11.23046875,11.23046875,0,0,S2,0,-1.89153769820364
14,A,11.23046875,11.23046875,1,363,S2,0,-2.13520362679041
14,A,11.23046875,11.23046875,1,326,S2,0,-1.31087267806922
14,A,11.23046875,11.23046875,1,307,S2,0,-2.56066985830078
14,A,11.23046875,11.23046875,1,328,S2,0,-0.921211206493523
14,A,11.23046875,11.23046875,1,299,S2,0,-1.98200541117876
14,A,11.23046875,11.23046875,1,295,S2,0,-1.78630169426251
14,A,11.23046875,11.23046875,1,327,S2,0,1.11104245979615
14,A,11.23046875,11.23046875,1,292,S2,0,-0.326190615226686
14,A,11.23046875,11.23046875,1,303,S2,0,0.622754982538436
14,A,11.23046875,11.23046875,0,0,S2,0,2.82685035500084
14,A,11.23046875,11.23046875,1,347,S2,0,0.130742477255069
14,A,11.23046875,11.23046875,1,244,S2,0,-3.12852108538212
14,A,11.23046875,11.23046875,1,314,S2,0,-1.36045006412409
14,A,11.23046875,11.23046875,1,373,S2,0,0.718802828577601
14,A,11.23046875,11.23046875,1,398,S2,0,-1.9153165101354
14,A,11.23046875,11.23046875,1,344,S2,0,-0.904732462321249
14,A,11.23046875,11.23046875,1,424,S2,0,-0.142035116731538
14,A,11.23046875,11.23046875,1,368,S2,0,1.81422339406845
14,A,11.23046875,11.23046875,1,308,S2,0,3.07907465696604
14,A,11.23046875,11.23046875,1,334,S2,0,1.76824512719821
14,A,11.23046875,11.23046875,1,338,S2,0,2.21477168711933
14,A,11.23046875,11.23046875,1,331,S2,0,-1.7994299245015
14,A,11.23046875,11.23046875,1,288,S2,0,2.29272358148492
14,A,11.23046875,11.23046875,1,342,S2,0,-1.78282149736542
14,A,11.23046875,11.23046875,0,0,S2,0,2.43970944456007
14,A,11.23046875,11.23046875,1,526,S2,0,-1.19920738261567
14,A,11.23046875,11.23046875,1,563,S2,0,-0.940925789594807
14,A,11.23046875,11.23046875,1,372,S2,0,1.83120644198297
14,A,11.23046875,11.23046875,1,436,S2,0,-1.87081322237606
14,A,11.23046875,11.23046875,1,411,S2,0,-3.05996780380146
14,A,11.23046875,11.23046875,1,359,S2,0,-0.539625183232586
14,A,11.23046875,11.23046875,0,0,S2,0,-1.47645088830946
14,A,11.23046875,11.23046875,1,308,S2,0,0.163944339739693
14,A,11.23046875,11.23046875,1,378,S2,0,3.12233881186551
14,A,11.23046875,11.23046875,1,264,S2,0,0.678514134219007
14,A,11.23046875,11.23046875,0,0,S2,0,0.434118277060662
14,A,11.23046875,11.23046875,1,365,S2,0,-1.7611285291955
14,A,11.23046875,11.23046875,1,374,S2,0,-1.94145258064636
14,A,11.23046875,11.23046875,0,0,S2,0,0.952901117354866
14,A,11.23046875,11.23046875,1,413,S2,0,1.39992655976857
14,A,11.23046875,11.23046875,1,306,S2,0,-2.30036554489506
14,A,11.23046875,11.23046875,1,271,S2,0,-2.9843587858246
14,A,11.23046875,11.23046875,1,357,S2,0,3.05740492511476
14,A,11.23046875,11.23046875,1,454,S2,0,0.17175229685805
14,A,11.23046875,11.23046875,1,464,S2,0,-0.136720150313018
14,A,11.23046875,11.23046875,1,321,S2,0,3.13610604399597
14,A,11.23046875,11.23046875,1,406,S2,0,-1.69196932009791
14,A,11.23046875,11.23046875,1,327,S2,0,-2.12239209170711
14,A,11.23046875,11.23046875,1,357,S2,0,1.40426594466612
14,A,11.23046875,11.23046875,1,506,S2,0,-1.98408080606837
14,A,11.23046875,11.23046875,0,0,S2,0,-0.155929398151653
14,A,11.23046875,11.23046875,0,0,S2,0,0.480097165194157
14,A,11.23046875,11.23046875,1,515,S2,0,-0.894823301316405
14,A,11.23046875,11.23046875,0,0,S2,0,0.179061878279322
14,A,11.23046875,11.23046875,1,394,S2,0,-1.06771139120821
14,A,11.23046875,11.23046875,0,0,S2,0,2.64521177556774
14,A,11.23046875,11.23046875,1,381,S2,0,2.96682037437241
14,A,11.23046875,11.23046875,1,398,S2,0,-3.05387260111077
14,A,11.23046875,11.23046875,1,323,S2,0,-2.22661475864309
14,A,11.23046875,11.23046875,0,0,S2,0,-2.47150713026295
14,A,11.23046875,11.23046875,1,341,S2,0,-2.77749844686815
14,A,11.23046875,11.23046875,0,0,S2,0,0.9398897856255
14,A,11.23046875,11.23046875,1,425,S2,0,-2.32204119715591
14,A,11.23046875,11.23046875,1,406,S2,0,2.21045876056429
14,A,11.23046875,11.23046875,1,449,S2,0,-0.543347908497628
14,A,11.23046875,11.23046875,0,0,S2,0,0.219338998242329
14,A,11.23046875,11.23046875,1,367,S2,0,1.48519940585503
14,A,11.23046875,11.23046875,0,0,S2,0,-3.09476307566754
14,A,11.23046875,11.23046875,1,355,S2,0,1.68535327022983
14,A,11.23046875,11.23046875,1,362,S2,0,-0.0683106352936741
14,A,11.23046875,11.23046875,1,304,S2,0,1.38679661178333
14,A,11.23046875,11.23046875,1,389,S2,0,-0.114291255693403
14,A,11.23046875,11.23046875,1,347,S2,0,-2.87056291254598
14,A,11.23046875,11.23046875,0,0,S2,0,-1.98568004221321
14,A,11.23046875,11.23046875,1,282,S2,0,1.03457588576711
14,A,11.23046875,11.23046875,1,536,S2,0,2.9864149876291
14,A,11.23046875,11.23046875,1,332,S2,0,-1.78156209263218
14,A,11.23046875,11.23046875,0,0,S2,0,-1.84042957875159
14,A,11.23046875,11.23046875,1,352,S2,0,-2.01926452246664
14,A,11.23046875,11.23046875,0,0,S2,0,-0.188157007955378
14,A,11.23046875,11.23046875,1,399,S2,0,2.33242008851284
14,A,11.23046875,11.23046875,0,0,S2,0,-2.37123197105055
14,A,11.23046875,11.23046875,1,412,S2,0,1.15392616926429
14,A,11.23046875,11.23046875,0,0,S2,0,-2.6744930056266
14,A,11.23046875,11.23046875,0,0,S2,0,0.03380905889452
14,A,11.23046875,11.23046875,1,372,S2,0,0.605018531045321
14,A,11.23046875,11.23046875,1,322,S2,0,1.80805455754951
14,A,11.23046875,11.23046875,0,0,S2,0,-0.0695521168817727
14,A,11.23046875,11.23046875,1,387,S2,0,1.06890743381458
14,A,11.23046875,11.23046875,1,405,S2,0,0.25824929483611
14,A,11.23046875,11.23046875,1,320,S2,0,-0.364640720282578
14,A,11.23046875,11.23046875,1,329,S2,0,0.962075624200187
14,A,11.23046875,11.23046875,1,358,S2,0,-2.23626101135768
14,A,11.23046875,11.23046875,1,329,S2,0,0.0980046585111169
14,A,11.23046875,11.23046875,1,372,S2,0,-0.461309783010204
14,A,11.23046875,11.23046875,1,588,S2,0,2.24604527200983
14,A,11.23046875,11.23046875,1,320,S2,0,1.24712655452065
14,A,11.23046875,11.23046875,1,369,S2,0,-1.50865655920792
14,A,11.23046875,11.23046875,0,0,S2,0,3.0211342778966
14,A,11.23046875,11.23046875,0,0,S2,0,0.702923108286151
14,A,11.23046875,11.23046875,1,426,S2,0,0.581961989589397
14,A,11.23046875,11.23046875,1,330,S2,0,1.15442287168787
14,A,11.23046875,11.23046875,1,350,S2,0,0.0295899120460887
14,A,11.23046875,11.23046875,0,0,S2,0,2.67461854346
14,A,11.23046875,11.23046875,1,332,S2,0,-2.03077420680744
14,A,11.23046875,11.23046875,0,0,S2,0,0.803436283884502
